instrument_token,date,open,high,low,close,volume
424961,2023-05-12 00:00:00+05:30,363.6,365.6,359.85,363.65,12875354
424961,2023-05-15 00:00:00+05:30,363.25,370.8,362.45,370.0,10580532
424961,2023-05-16 00:00:00+05:30,371.9,371.9,366.3,366.65,9242915
424961,2023-05-17 00:00:00+05:30,366.85,371.0,365.5,369.85,10960447
424961,2023-05-18 00:00:00+05:30,371.9,374.05,361.6,363.0,27743283
424961,2023-05-19 00:00:00+05:30,364.1,365.95,355.8,363.15,29792485
424961,2023-05-22 00:00:00+05:30,364.95,368.25,362.5,367.35,17830593
424961,2023-05-23 00:00:00+05:30,368.45,372.95,366.9,371.15,10096668
424961,2023-05-24 00:00:00+05:30,370.45,376.0,369.3,374.95,13272871
424961,2023-05-25 00:00:00+05:30,377.9,382.7,376.05,381.55,21048056
424961,2023-05-26 00:00:00+05:30,383.5,384.65,380.1,383.65,15025674
424961,2023-05-29 00:00:00+05:30,384.9,390.75,384.1,388.45,22923174
424961,2023-05-30 00:00:00+05:30,381.4,390.45,381.4,389.1,21852239
424961,2023-05-31 00:00:00+05:30,388.6,390.95,382.7,385.3,16501667
424961,2023-06-01 00:00:00+05:30,386.6,386.6,379.7,380.3,10178213
424961,2023-06-02 00:00:00+05:30,380.55,384.8,380.4,383.5,10641510
424961,2023-06-05 00:00:00+05:30,384.9,386.5,380.65,381.1,8269371
424961,2023-06-06 00:00:00+05:30,381.25,383.65,380.9,383.0,7462696
424961,2023-06-07 00:00:00+05:30,384.0,385.45,382.95,383.95,8721739
424961,2023-06-08 00:00:00+05:30,385.5,385.55,382.2,383.05,8121660
424961,2023-06-09 00:00:00+05:30,376.35,384.6,376.35,379.2,8160299
424961,2023-06-12 00:00:00+05:30,380.55,381.4,375.25,377.9,10081137
424961,2023-06-13 00:00:00+05:30,381.4,386.1,379.1,385.25,18628581
424961,2023-06-14 00:00:00+05:30,385.95,387.25,383.8,384.45,10063797
424961,2023-06-15 00:00:00+05:30,384.9,388.1,384.65,387.55,8670051
424961,2023-06-16 00:00:00+05:30,388.35,394.05,387.4,391.9,13561892
424961,2023-06-19 00:00:00+05:30,393.3,394.3,391.15,392.3,4843542
424961,2023-06-20 00:00:00+05:30,393.35,393.35,389.35,391.65,5170677
424961,2023-06-21 00:00:00+05:30,390.95,392.85,384.9,386.65,7006017
424961,2023-06-22 00:00:00+05:30,387.5,388.9,385.6,387.15,7673834
424961,2023-06-23 00:00:00+05:30,387.05,387.15,382.9,384.65,7042318
424961,2023-06-26 00:00:00+05:30,386.5,390.4,384.0,385.5,6332916
424961,2023-06-27 00:00:00+05:30,385.85,386.8,383.3,384.95,5625617
424961,2023-06-28 00:00:00+05:30,384.9,389.7,384.45,388.65,13970115
424961,2023-06-30 00:00:00+05:30,389.2,390.9,386.25,390.6,10528470
424961,2023-07-03 00:00:00+05:30,390.6,403.0,389.25,400.65,12370381
424961,2023-07-04 00:00:00+05:30,402.2,404.75,397.7,403.35,8931762
424961,2023-07-05 00:00:00+05:30,403.35,415.7,401.55,410.9,18791758
424961,2023-07-06 00:00:00+05:30,412.85,412.9,406.95,409.9,10950461
424961,2023-07-07 00:00:00+05:30,409.1,411.25,404.45,405.1,8467396
424961,2023-07-10 00:00:00+05:30,406.5,407.3,401.05,402.9,7539947
424961,2023-07-11 00:00:00+05:30,403.05,410.45,403.05,409.25,9778653
424961,2023-07-12 00:00:00+05:30,413.2,413.2,406.9,408.5,14268625
424961,2023-07-13 00:00:00+05:30,409.9,412.35,407.35,408.25,9145285
424961,2023-07-14 00:00:00+05:30,409.1,410.85,407.65,409.0,5875120
424961,2023-07-17 00:00:00+05:30,410.4,411.5,407.0,408.55,7042130
424961,2023-07-18 00:00:00+05:30,408.7,410.15,407.35,408.65,6188326
424961,2023-07-19 00:00:00+05:30,408.9,415.55,404.85,414.15,16033440
424961,2023-07-20 00:00:00+05:30,415.05,427.0,411.95,425.65,23413349
424961,2023-07-21 00:00:00+05:30,425.35,430.45,421.2,424.2,16154448
424961,2023-07-24 00:00:00+05:30,426.8,432.2,404.9,407.65,45065110
424961,2023-07-25 00:00:00+05:30,404.7,405.2,393.9,399.85,50334972
424961,2023-07-26 00:00:00+05:30,402.1,409.1,399.65,408.45,20977479
424961,2023-07-27 00:00:00+05:30,410.3,410.95,398.8,402.2,16174652
424961,2023-07-28 00:00:00+05:30,404.5,406.05,400.8,405.15,11536861
424961,2023-07-31 00:00:00+05:30,405.65,406.25,400.9,402.8,9474849
424961,2023-08-01 00:00:00+05:30,403.05,405.5,401.15,402.0,7443890
424961,2023-08-02 00:00:00+05:30,401.85,402.0,396.1,397.95,11929957
424961,2023-08-03 00:00:00+05:30,397.95,401.1,392.9,394.45,12276444
424961,2023-08-04 00:00:00+05:30,394.65,399.05,392.9,393.5,7901955
424961,2023-08-07 00:00:00+05:30,392.75,394.85,390.05,393.45,10592127
424961,2023-08-08 00:00:00+05:30,395.25,395.25,390.1,391.25,7391014
424961,2023-08-09 00:00:00+05:30,391.25,397.75,386.5,396.7,11282625
424961,2023-08-10 00:00:00+05:30,396.9,397.25,388.35,390.7,15255139
424961,2023-08-11 00:00:00+05:30,392.6,392.6,384.65,388.1,13391520
424961,2023-08-14 00:00:00+05:30,388.1,390.3,384.9,388.5,8744141
424961,2023-08-16 00:00:00+05:30,390.05,395.6,387.65,389.4,17250863
424961,2023-08-17 00:00:00+05:30,389.2,389.2,380.55,381.4,18810924
424961,2023-08-18 00:00:00+05:30,381.4,383.45,379.25,382.0,22342770
424961,2023-08-21 00:00:00+05:30,382.3,387.9,381.7,387.3,11067223
424961,2023-08-22 00:00:00+05:30,388.35,393.65,386.6,392.9,11394317
424961,2023-08-23 00:00:00+05:30,394.05,394.1,388.0,389.6,9764168
424961,2023-08-24 00:00:00+05:30,389.7,392.25,388.6,390.0,7039281
424961,2023-08-25 00:00:00+05:30,390.0,390.05,382.35,383.45,10719144
424961,2023-08-28 00:00:00+05:30,384.9,386.5,381.4,381.75,7990230
424961,2023-08-29 00:00:00+05:30,383.1,384.0,379.85,380.65,10960808
424961,2023-08-30 00:00:00+05:30,381.4,384.0,381.0,383.0,8515347
424961,2023-08-31 00:00:00+05:30,383.15,384.8,377.2,380.3,23008800
424961,2023-09-01 00:00:00+05:30,380.55,384.9,379.1,381.45,13225371
424961,2023-09-04 00:00:00+05:30,383.45,383.45,377.65,378.4,15729689
424961,2023-09-05 00:00:00+05:30,379.6,384.45,379.25,383.25,9687727
424961,2023-09-06 00:00:00+05:30,383.95,387.9,382.3,387.0,14872284
424961,2023-09-07 00:00:00+05:30,388.15,388.35,384.55,385.65,9354109
424961,2023-09-08 00:00:00+05:30,387.4,387.4,382.15,382.85,11492099
424961,2023-09-11 00:00:00+05:30,385.75,387.55,382.85,386.8,10776479
424961,2023-09-12 00:00:00+05:30,388.25,392.9,385.4,390.2,16656770
424961,2023-09-13 00:00:00+05:30,391.1,395.25,390.15,392.25,13658423
424961,2023-09-14 00:00:00+05:30,394.3,394.3,386.75,389.15,16685085
424961,2023-09-15 00:00:00+05:30,387.5,391.0,386.6,387.8,17432230
424961,2023-09-18 00:00:00+05:30,387.8,392.65,385.9,391.0,9477887
424961,2023-09-20 00:00:00+05:30,390.7,393.6,388.8,391.75,11515376
424961,2023-09-21 00:00:00+05:30,391.65,392.3,384.45,387.05,12393883
424961,2023-09-22 00:00:00+05:30,387.05,387.8,382.5,383.25,8678817
424961,2023-09-25 00:00:00+05:30,383.25,384.7,379.15,382.8,6686270
424961,2023-09-26 00:00:00+05:30,383.65,384.45,380.3,382.7,6160056
424961,2023-09-27 00:00:00+05:30,382.7,389.05,379.5,388.45,12129478
424961,2023-09-28 00:00:00+05:30,389.15,389.15,380.2,381.2,11812621
424961,2023-09-29 00:00:00+05:30,382.3,385.4,379.85,384.35,9434684
424961,2023-10-03 00:00:00+05:30,381.4,383.05,379.9,380.35,8650576
424961,2023-10-04 00:00:00+05:30,380.35,382.05,374.75,377.2,15489315
424961,2023-10-05 00:00:00+05:30,380.55,381.0,376.25,377.15,11597013
424961,2023-10-06 00:00:00+05:30,378.7,383.65,377.65,382.4,9733587
424961,2023-10-09 00:00:00+05:30,381.4,383.3,378.2,380.95,6487633
424961,2023-10-10 00:00:00+05:30,380.95,384.75,380.95,384.35,5798078
424961,2023-10-11 00:00:00+05:30,386.8,388.75,384.7,387.7,8846702
424961,2023-10-12 00:00:00+05:30,388.9,391.35,385.9,389.8,13613697
424961,2023-10-13 00:00:00+05:30,389.1,390.75,386.6,387.8,8824700
424961,2023-10-16 00:00:00+05:30,387.5,390.05,385.9,388.3,4873347
424961,2023-10-17 00:00:00+05:30,389.05,393.1,388.35,392.2,8019676
424961,2023-10-18 00:00:00+05:30,392.9,396.3,390.05,390.65,7971958
424961,2023-10-19 00:00:00+05:30,389.0,393.45,386.5,389.55,10943997
424961,2023-10-20 00:00:00+05:30,384.9,388.35,378.25,379.1,15054192
424961,2023-10-23 00:00:00+05:30,378.85,380.5,374.6,377.0,8411921
424961,2023-10-25 00:00:00+05:30,377.85,378.85,369.35,374.25,12590150
424961,2023-10-26 00:00:00+05:30,371.5,377.6,371.5,375.65,21738020
424961,2023-10-27 00:00:00+05:30,375.65,377.8,373.8,375.15,15183821
424961,2023-10-30 00:00:00+05:30,375.85,378.1,370.5,372.3,8807993
424961,2023-10-31 00:00:00+05:30,371.9,374.8,370.1,370.5,9966648
424961,2023-11-01 00:00:00+05:30,371.9,372.85,368.0,370.25,9238345
424961,2023-11-02 00:00:00+05:30,371.95,374.25,370.75,372.9,9425403
424961,2023-11-03 00:00:00+05:30,374.35,375.7,372.85,374.7,15958608
424961,2023-11-06 00:00:00+05:30,374.95,377.8,374.1,376.55,8449796
424961,2023-11-07 00:00:00+05:30,376.15,376.15,373.75,374.25,5924398
424961,2023-11-08 00:00:00+05:30,374.65,378.4,373.9,377.9,8070122
424961,2023-11-09 00:00:00+05:30,378.65,378.85,375.3,375.7,9001927
424961,2023-11-10 00:00:00+05:30,375.7,378.85,374.05,377.55,4716389
424961,2023-11-12 00:00:00+05:30,379.55,379.85,378.85,379.2,1365834
424961,2023-11-13 00:00:00+05:30,379.15,379.15,376.25,377.1,4329696
424961,2023-11-15 00:00:00+05:30,378.9,382.7,378.4,382.25,8598020
424961,2023-11-16 00:00:00+05:30,382.25,384.45,378.5,379.4,12553894
424961,2023-11-17 00:00:00+05:30,379.9,381.85,379.1,379.9,7694852
424961,2023-11-20 00:00:00+05:30,380.45,380.8,375.8,377.8,5012589
424961,2023-11-21 00:00:00+05:30,378.1,379.95,376.65,377.3,6934686
424961,2023-11-22 00:00:00+05:30,377.95,380.9,376.05,380.3,5650002
424961,2023-11-23 00:00:00+05:30,381.4,382.5,379.05,380.85,7361089
424961,2023-11-24 00:00:00+05:30,381.4,382.5,377.85,378.65,7887476
424961,2023-11-28 00:00:00+05:30,378.85,379.7,376.15,376.45,10111794
424961,2023-11-29 00:00:00+05:30,377.1,379.25,375.5,378.15,15938508
424961,2023-11-30 00:00:00+05:30,377.7,379.2,375.8,376.9,17490467
424961,2023-12-01 00:00:00+05:30,378.75,390.05,378.3,389.05,22357331
424961,2023-12-04 00:00:00+05:30,393.55,394.75,390.05,392.7,14799653
424961,2023-12-05 00:00:00+05:30,393.55,395.95,389.3,390.7,14032017
424961,2023-12-06 00:00:00+05:30,392.6,401.75,391.0,400.65,23606843
424961,2023-12-07 00:00:00+05:30,401.95,402.0,395.6,396.2,13077717
424961,2023-12-08 00:00:00+05:30,397.8,399.25,387.9,388.45,21583876
424961,2023-12-11 00:00:00+05:30,390.5,392.3,388.6,391.3,7630909
424961,2023-12-12 00:00:00+05:30,392.85,397.85,391.25,391.9,11744827
424961,2023-12-13 00:00:00+05:30,394.65,396.85,391.9,394.1,13046442
424961,2023-12-14 00:00:00+05:30,397.85,398.7,388.75,397.95,16615566
424961,2023-12-15 00:00:00+05:30,399.5,400.4,393.55,396.3,18256266
424961,2023-12-18 00:00:00+05:30,393.55,394.4,389.5,390.65,13906370
424961,2023-12-19 00:00:00+05:30,392.1,396.1,391.0,394.5,11872765
424961,2023-12-20 00:00:00+05:30,397.0,397.2,388.6,390.05,11987125
424961,2023-12-21 00:00:00+05:30,388.35,392.45,384.4,390.45,12897011
424961,2023-12-22 00:00:00+05:30,391.8,394.3,389.7,393.7,12748661
424961,2023-12-26 00:00:00+05:30,394.45,396.9,393.25,394.8,6788416
424961,2023-12-27 00:00:00+05:30,395.25,396.55,392.45,395.35,8721682
424961,2023-12-28 00:00:00+05:30,395.45,401.9,394.5,401.4,23928894
424961,2023-12-29 00:00:00+05:30,401.4,404.7,399.0,399.65,14901452
424961,2024-01-01 00:00:00+05:30,400.9,406.45,400.15,404.8,10806194
424961,2024-01-02 00:00:00+05:30,406.5,407.65,400.95,406.8,12162991
424961,2024-01-03 00:00:00+05:30,406.7,415.75,405.95,412.75,27790509
424961,2024-01-04 00:00:00+05:30,415.15,416.4,410.15,412.05,13628117
424961,2024-01-05 00:00:00+05:30,414.65,414.65,408.25,409.9,10647942
424961,2024-01-08 00:00:00+05:30,410.85,411.25,401.8,402.6,9253297
424961,2024-01-09 00:00:00+05:30,404.35,406.45,401.0,401.8,6586634
424961,2024-01-10 00:00:00+05:30,401.8,403.7,397.9,400.7,6817115
424961,2024-01-11 00:00:00+05:30,401.4,403.5,398.8,400.15,7555526
424961,2024-01-12 00:00:00+05:30,400.65,404.5,398.15,403.65,10815500
424961,2024-01-15 00:00:00+05:30,406.5,406.95,403.15,404.45,7980293
424961,2024-01-16 00:00:00+05:30,404.6,410.85,401.55,408.5,13951147
424961,2024-01-17 00:00:00+05:30,407.7,412.55,402.35,403.55,12843910
424961,2024-01-18 00:00:00+05:30,402.4,404.65,393.15,402.6,10572070
424961,2024-01-19 00:00:00+05:30,405.25,409.1,403.4,407.8,14109518
424961,2024-01-20 00:00:00+05:30,409.45,410.85,404.75,405.1,3811316
424961,2024-01-23 00:00:00+05:30,409.75,409.75,394.75,397.25,9717323
424961,2024-01-24 00:00:00+05:30,397.95,404.25,396.2,400.95,25004258
424961,2024-01-25 00:00:00+05:30,400.9,402.15,391.0,394.1,22751416
424961,2024-01-29 00:00:00+05:30,394.3,395.5,387.05,389.05,20660367
424961,2024-01-30 00:00:00+05:30,386.6,392.4,378.3,378.85,50311535
424961,2024-01-31 00:00:00+05:30,380.55,382.7,379.45,381.9,22988720
424961,2024-02-01 00:00:00+05:30,382.3,387.25,379.95,383.05,22159103
424961,2024-02-02 00:00:00+05:30,384.9,386.8,380.1,380.65,19835843
424961,2024-02-05 00:00:00+05:30,382.3,383.7,377.55,378.85,13922877
424961,2024-02-06 00:00:00+05:30,380.55,381.35,371.45,373.1,21695422
424961,2024-02-07 00:00:00+05:30,376.25,376.25,372.6,373.45,14892847
424961,2024-02-08 00:00:00+05:30,371.05,371.15,353.4,358.55,55710349
424961,2024-02-09 00:00:00+05:30,354.7,366.9,353.4,359.35,37326817
424961,2024-02-12 00:00:00+05:30,361.15,361.55,351.2,351.9,12610607
424961,2024-02-13 00:00:00+05:30,351.95,355.3,348.8,351.8,18044519
424961,2024-02-14 00:00:00+05:30,351.15,356.55,349.75,355.95,14047955
424961,2024-02-15 00:00:00+05:30,357.2,358.55,348.7,349.35,23568022
424961,2024-02-16 00:00:00+05:30,350.3,354.2,345.45,349.95,43379403
424961,2024-02-19 00:00:00+05:30,350.3,357.0,349.95,353.95,19597402
424961,2024-02-20 00:00:00+05:30,355.0,355.0,349.7,351.25,16284215
424961,2024-02-21 00:00:00+05:30,352.0,354.7,347.1,348.85,22447280
424961,2024-02-22 00:00:00+05:30,351.95,359.05,348.95,358.45,21510763
424961,2024-02-23 00:00:00+05:30,359.7,359.7,355.05,355.8,12888930
424961,2024-02-26 00:00:00+05:30,355.55,357.25,352.25,353.9,9228980
424961,2024-02-27 00:00:00+05:30,354.6,357.0,353.35,355.6,8999587
424961,2024-02-28 00:00:00+05:30,355.6,356.65,351.85,353.15,9963889
424961,2024-02-29 00:00:00+05:30,353.75,355.5,349.85,351.4,17221810
424961,2024-03-01 00:00:00+05:30,353.65,357.35,352.45,354.2,14331867
424961,2024-03-02 00:00:00+05:30,355.45,357.05,354.7,356.4,1130368
424961,2024-03-04 00:00:00+05:30,356.55,357.15,353.25,353.85,7908836
424961,2024-03-05 00:00:00+05:30,354.3,355.8,349.4,351.3,11253910
424961,2024-03-06 00:00:00+05:30,351.6,354.55,346.55,352.75,12841779
424961,2024-03-07 00:00:00+05:30,352.75,358.9,349.1,357.7,26616423
424961,2024-03-11 00:00:00+05:30,360.5,361.8,352.9,354.1,20372391
424961,2024-03-12 00:00:00+05:30,351.6,351.6,345.4,349.8,40331412
424961,2024-03-13 00:00:00+05:30,376.25,378.85,364.25,365.4,117484594
424961,2024-03-14 00:00:00+05:30,364.95,368.0,361.55,362.95,35570271
424961,2024-03-15 00:00:00+05:30,360.85,370.65,359.15,362.5,84696210
424961,2024-03-18 00:00:00+05:30,362.4,363.85,360.6,361.05,18422596
424961,2024-03-19 00:00:00+05:30,361.55,362.85,353.5,354.2,24273977
424961,2024-03-20 00:00:00+05:30,354.6,360.35,354.2,359.55,22672356
424961,2024-03-21 00:00:00+05:30,362.4,365.0,359.95,364.35,22231450
424961,2024-03-22 00:00:00+05:30,364.35,371.6,364.35,370.7,44932151
424961,2024-03-26 00:00:00+05:30,368.05,371.2,368.05,369.85,11878997
424961,2024-03-27 00:00:00+05:30,369.3,370.95,368.85,370.2,14137524
424961,2024-03-28 00:00:00+05:30,370.2,374.7,369.3,370.5,32296462
424961,2024-04-01 00:00:00+05:30,371.15,373.05,368.25,369.05,10847853
424961,2024-04-02 00:00:00+05:30,370.8,370.8,367.25,368.3,10236649
424961,2024-04-03 00:00:00+05:30,368.45,370.85,364.1,367.75,14642756
424961,2024-04-04 00:00:00+05:30,368.05,369.6,363.15,365.65,21226049
424961,2024-04-05 00:00:00+05:30,365.4,373.4,363.2,369.8,18669247
424961,2024-04-08 00:00:00+05:30,370.45,373.1,369.95,371.15,9846955
424961,2024-04-09 00:00:00+05:30,372.3,373.2,368.05,368.75,7756843
424961,2024-04-10 00:00:00+05:30,370.45,378.65,368.25,377.9,16196235
424961,2024-04-12 00:00:00+05:30,376.25,376.9,370.45,372.0,20913830
424961,2024-04-15 00:00:00+05:30,370.2,371.15,365.75,368.35,10112432
424961,2024-04-16 00:00:00+05:30,366.05,369.3,366.05,368.35,11531550
424961,2024-04-18 00:00:00+05:30,368.45,369.25,361.25,362.25,24641447
424961,2024-04-19 00:00:00+05:30,361.55,368.65,359.8,367.35,19172891
424961,2024-04-22 00:00:00+05:30,369.3,369.85,366.15,367.85,8223076
424961,2024-04-23 00:00:00+05:30,367.85,372.35,367.65,371.2,13899183
424961,2024-04-24 00:00:00+05:30,371.25,372.6,370.45,370.95,6758203
424961,2024-04-25 00:00:00+05:30,372.75,379.1,371.05,378.45,33774999
424961,2024-04-26 00:00:00+05:30,379.9,383.4,377.45,380.55,17081714
424961,2024-04-29 00:00:00+05:30,382.3,382.7,375.9,379.0,13444192
424961,2024-04-30 00:00:00+05:30,380.5,381.0,376.3,376.8,13948483
424961,2024-05-02 00:00:00+05:30,377.1,382.8,376.1,379.7,26857334
424961,2024-05-03 00:00:00+05:30,380.6,380.6,373.05,377.5,26481993
424961,2024-05-06 00:00:00+05:30,378.85,380.95,374.8,376.0,11972547
424961,2024-05-07 00:00:00+05:30,377.85,385.75,376.4,380.85,30025344
424961,2024-05-08 00:00:00+05:30,381.65,384.6,379.0,381.4,12153597
424961,2024-05-09 00:00:00+05:30,380.6,381.85,366.15,367.65,27069729
424961,2024-05-10 00:00:00+05:30,368.9,377.4,368.9,374.8,16170612
424961,2024-05-13 00:00:00+05:30,374.7,376.6,371.45,373.5,8443703
424961,2024-05-14 00:00:00+05:30,372.35,374.75,370.65,371.65,12718352
424961,2024-05-15 00:00:00+05:30,372.55,374.7,369.1,370.0,8746768
424961,2024-05-16 00:00:00+05:30,371.9,374.15,365.75,373.15,26621789
424961,2024-05-17 00:00:00+05:30,374.0,378.4,370.95,377.35,13242818
424961,2024-05-18 00:00:00+05:30,377.95,378.5,376.4,377.65,825366
424961,2024-05-21 00:00:00+05:30,377.1,378.05,374.65,376.05,12441584
424961,2024-05-22 00:00:00+05:30,378.25,382.25,376.6,380.45,12287657
424961,2024-05-23 00:00:00+05:30,381.75,384.8,377.55,381.7,30332256
424961,2024-05-24 00:00:00+05:30,381.4,382.7,376.5,377.25,14754835
424961,2024-05-27 00:00:00+05:30,379.5,379.6,372.5,373.2,13674471
424961,2024-05-28 00:00:00+05:30,373.7,374.05,370.4,371.05,10764479
424961,2024-05-29 00:00:00+05:30,368.0,374.0,368.0,372.75,12059617
424961,2024-05-30 00:00:00+05:30,370.6,372.75,365.3,366.6,23730405
424961,2024-05-31 00:00:00+05:30,369.1,371.5,366.95,368.85,32621229
424961,2024-06-03 00:00:00+05:30,375.35,376.15,370.75,372.2,17943285
424961,2024-06-04 00:00:00+05:30,368.45,368.7,348.4,359.1,53208037
424961,2024-06-05 00:00:00+05:30,365.0,377.1,361.55,372.15,31392473
424961,2024-06-06 00:00:00+05:30,377.1,378.55,372.85,376.6,35981036
424961,2024-06-07 00:00:00+05:30,373.1,382.0,372.85,379.8,32891710
424961,2024-06-10 00:00:00+05:30,380.55,381.4,376.95,377.85,13218167
424961,2024-06-11 00:00:00+05:30,377.95,378.65,373.85,374.5,14649773
424961,2024-06-12 00:00:00+05:30,372.4,375.7,372.1,373.9,11970096
424961,2024-06-13 00:00:00+05:30,377.85,377.85,371.7,372.15,10733960
424961,2024-06-14 00:00:00+05:30,372.75,373.55,371.1,372.9,10657653
424961,2024-06-18 00:00:00+05:30,374.5,375.55,370.35,370.85,16300356
424961,2024-06-19 00:00:00+05:30,371.9,372.55,365.9,366.4,12613947
424961,2024-06-20 00:00:00+05:30,366.75,368.9,364.55,366.1,16864153
424961,2024-06-21 00:00:00+05:30,367.6,367.85,362.0,362.9,29142822
424961,2024-06-24 00:00:00+05:30,363.25,366.65,363.25,366.1,10824873
424961,2024-06-25 00:00:00+05:30,365.85,366.7,363.05,366.1,11863162
424961,2024-06-26 00:00:00+05:30,365.85,368.8,365.05,366.65,12816285
424961,2024-06-27 00:00:00+05:30,366.65,369.55,364.2,368.1,42794066
424961,2024-06-28 00:00:00+05:30,368.0,370.2,366.3,367.5,20657100
424961,2024-07-01 00:00:00+05:30,368.7,372.1,367.3,371.1,14908945
424961,2024-07-02 00:00:00+05:30,371.9,372.45,365.45,368.0,12444600
424961,2024-07-03 00:00:00+05:30,368.55,371.6,368.0,370.45,8278131
424961,2024-07-04 00:00:00+05:30,371.9,373.2,369.35,371.1,10553058
424961,2024-07-05 00:00:00+05:30,371.05,375.35,369.85,375.05,14949226
424961,2024-07-08 00:00:00+05:30,376.35,384.5,375.05,383.65,23726565
424961,2024-07-09 00:00:00+05:30,387.15,393.55,384.0,391.45,30604994
424961,2024-07-10 00:00:00+05:30,392.4,393.85,386.2,390.45,13433009
424961,2024-07-11 00:00:00+05:30,389.2,397.4,388.1,396.7,21772858
424961,2024-07-12 00:00:00+05:30,396.7,400.65,394.25,397.05,21924846
424961,2024-07-15 00:00:00+05:30,397.05,403.45,395.45,400.8,18789492
424961,2024-07-16 00:00:00+05:30,400.85,403.7,399.05,402.65,15026836
424961,2024-07-18 00:00:00+05:30,400.45,407.3,400.15,406.7,24389798
424961,2024-07-19 00:00:00+05:30,407.35,414.65,406.0,410.45,28878914
424961,2024-07-22 00:00:00+05:30,410.5,414.7,402.9,403.5,20888641
424961,2024-07-23 00:00:00+05:30,403.5,430.2,403.4,425.7,62486324
424961,2024-07-24 00:00:00+05:30,429.0,441.65,424.35,427.3,48645302
424961,2024-07-25 00:00:00+05:30,423.8,429.0,419.15,423.75,20671746
424961,2024-07-26 00:00:00+05:30,427.3,438.0,421.55,434.35,23975134
424961,2024-07-29 00:00:00+05:30,437.2,437.8,427.3,429.05,14448947
424961,2024-07-30 00:00:00+05:30,429.25,430.55,422.65,423.7,15465263
424961,2024-07-31 00:00:00+05:30,425.9,430.7,424.25,428.45,13340519
424961,2024-08-01 00:00:00+05:30,428.95,429.65,424.6,427.0,13487720
424961,2024-08-02 00:00:00+05:30,419.3,431.95,419.3,423.0,24650322
424961,2024-08-05 00:00:00+05:30,415.2,425.45,414.75,420.35,27857716
424961,2024-08-06 00:00:00+05:30,420.55,425.25,418.65,420.6,15866406
424961,2024-08-07 00:00:00+05:30,423.8,428.65,422.15,426.1,12603289
424961,2024-08-08 00:00:00+05:30,427.25,430.7,425.95,427.9,23769376
424961,2024-08-09 00:00:00+05:30,430.7,430.7,426.5,428.9,10639141
424961,2024-08-12 00:00:00+05:30,425.55,432.45,425.55,427.8,10493811
424961,2024-08-13 00:00:00+05:30,428.95,430.6,422.3,423.8,8969483
424961,2024-08-14 00:00:00+05:30,425.5,431.6,423.7,425.7,10699038
424961,2024-08-16 00:00:00+05:30,427.7,436.1,426.1,434.75,15189492
424961,2024-08-19 00:00:00+05:30,436.55,440.5,432.1,433.7,11791796
424961,2024-08-20 00:00:00+05:30,433.3,435.4,430.45,431.4,7669292
424961,2024-08-21 00:00:00+05:30,432.45,440.25,431.65,437.1,9798624
424961,2024-08-22 00:00:00+05:30,439.25,439.8,433.7,436.4,9670817
424961,2024-08-23 00:00:00+05:30,436.8,438.45,432.4,437.45,9124114
424961,2024-08-26 00:00:00+05:30,437.65,439.35,434.2,437.4,9047331
424961,2024-08-27 00:00:00+05:30,439.0,439.0,432.45,432.95,9196570
424961,2024-08-28 00:00:00+05:30,432.8,434.45,429.4,430.1,8997821
424961,2024-08-29 00:00:00+05:30,430.7,439.1,430.15,436.85,21587041
424961,2024-08-30 00:00:00+05:30,434.15,440.35,432.6,434.1,17282541
424961,2024-09-02 00:00:00+05:30,435.9,443.6,435.3,441.15,18366827
424961,2024-09-03 00:00:00+05:30,441.15,446.25,439.3,440.6,13896030
424961,2024-09-04 00:00:00+05:30,432.45,441.15,432.4,437.95,9729410
424961,2024-09-05 00:00:00+05:30,439.65,442.75,438.55,442.15,12601327
424961,2024-09-06 00:00:00+05:30,442.85,442.85,430.0,433.9,15859350
424961,2024-09-09 00:00:00+05:30,434.2,443.4,432.75,442.6,15881655
424961,2024-09-10 00:00:00+05:30,442.75,445.4,440.0,444.2,12616481
424961,2024-09-11 00:00:00+05:30,443.7,449.3,442.8,444.85,17253823
424961,2024-09-12 00:00:00+05:30,445.5,450.2,439.85,449.3,21248178
424961,2024-09-13 00:00:00+05:30,449.3,449.75,442.85,444.45,10203715
424961,2024-09-16 00:00:00+05:30,446.2,447.15,440.85,442.05,8708063
424961,2024-09-17 00:00:00+05:30,442.0,444.15,437.85,439.15,12123962
424961,2024-09-18 00:00:00+05:30,439.25,443.15,436.85,438.8,6277742
424961,2024-09-19 00:00:00+05:30,441.1,445.25,438.95,439.6,16100486
424961,2024-09-20 00:00:00+05:30,442.85,447.45,439.35,444.9,27527105
424961,2024-09-23 00:00:00+05:30,445.8,449.25,444.2,447.1,9024070
424961,2024-09-24 00:00:00+05:30,447.15,447.85,444.7,445.65,7810521
424961,2024-09-25 00:00:00+05:30,445.85,449.15,443.1,447.65,9800234
424961,2024-09-26 00:00:00+05:30,447.7,453.0,447.15,452.15,17909574
424961,2024-09-27 00:00:00+05:30,449.95,457.1,449.95,452.1,19946770
424961,2024-09-30 00:00:00+05:30,450.25,453.5,444.6,448.15,12176375
424961,2024-10-01 00:00:00+05:30,448.15,449.55,444.55,446.45,5884281
424961,2024-10-03 00:00:00+05:30,439.85,446.05,439.45,443.5,18349112
424961,2024-10-04 00:00:00+05:30,441.1,447.45,433.8,435.5,21076323
